2010	4	5	6	55	0	0	4.00	-2.15	0.20	-525.98	20.63	-17.72	3.83	164138.01
2010	4	5	6	56	0	0	4.00	-0.94	-0.37	-526.04	20.73	-21.50	3.92	169529.65
2010	4	5	6	57	0	0	4.00	-0.48	-1.87	-526.10	20.82	-25.34	4.01	175026.03
2010	4	5	6	58	0	0	4.00	-0.64	-1.45	-528.99	23.64	-21.33	3.71	196075.70
2010	4	5	6	59	0	0	4.00	-1.11	-2.16	-532.69	26.32	-15.07	3.30	217081.04
2010	4	5	7	0	0	0	4.00	-1.53	-2.00	-534.27	19.11	-15.79	3.24	188490.53
2010	4	5	7	1	0	0	4.00	-0.50	-2.38	-533.99	17.54	-17.50	3.28	195304.53
2010	4	5	7	2	0	0	4.00	-1.20	-2.35	-532.20	20.88	-20.85	3.45	233775.13
2010	4	5	7	3	0	0	4.00	-1.71	-2.41	-532.70	20.50	-30.14	3.83	255203.94
2010	4	5	7	4	0	0	4.00	-1.68	-1.87	-531.49	28.72	-27.24	3.90	239968.78
2010	4	5	7	5	0	0	4.00	-0.42	-2.44	-530.02	39.13	-18.22	3.76	205877.60
2010	4	5	7	6	0	0	4.00	-1.23	-2.96	-535.43	21.80	-25.63	3.59	217457.71
2010	4	5	7	7	0	0	4.00	-0.28	-2.96	-540.41	21.63	-30.15	3.53	212786.28
2010	4	5	7	8	0	0	4.00	0.06	-3.25	-543.24	28.52	-33.05	3.54	201534.86
2010	4	5	7	9	0	0	4.00	0.83	-3.09	-540.25	22.75	-36.76	3.53	202495.08
2010	4	5	7	10	0	0	4.00	0.92	-3.52	-547.50	29.07	-27.24	3.48	225541.38
2010	4	5	7	11	0	0	4.00	2.38	-3.22	-556.59	40.74	-21.18	3.44	237642.57
2010	4	5	7	12	0	0	4.00	2.21	-3.23	-558.05	48.24	-33.93	3.45	209867.83
2010	4	5	7	13	0	0	4.00	3.09	-2.30	-561.37	46.61	-24.35	4.17	217646.01
2010	4	5	7	14	0	0	4.00	4.32	-1.30	-558.46	44.06	-22.62	4.42	219250.44
2010	4	5	7	15	0	0	4.00	3.80	-1.77	-552.39	41.57	-26.05	4.28	221533.37
2010	4	5	7	16	0	0	4.00	4.05	-1.56	-558.92	44.28	-21.29	4.11	262598.24
2010	4	5	7	17	0	0	4.00	2.23	-2.75	-561.45	43.19	-20.63	3.81	255339.31
2010	4	5	7	18	0	0	4.00	2.29	-3.34	-560.90	39.08	-23.16	3.40	209865.12
2010	4	5	7	19	0	0	4.00	2.62	-2.40	-562.24	44.75	-17.57	3.39	205967.12
2010	4	5	7	20	0	0	4.00	3.34	-2.30	-561.73	44.60	-14.30	3.45	203798.78
2010	4	5	7	21	0	0	4.00	1.76	-2.77	-559.98	39.92	-14.59	3.65	207237.29
2010	4	5	7	22	0	0	4.00	-1.95	-2.99	-563.01	46.42	-22.29	4.34	240919.51
2010	4	5	7	23	0	0	4.00	0.98	-3.31	-571.21	51.09	-20.18	4.27	242684.92
2010	4	5	7	24	0	0	4.00	3.02	-3.13	-580.94	55.03	-14.90	3.94	232264.88
2010	4	5	7	25	0	0	4.00	2.41	-3.22	-579.28	54.99	-20.52	3.47	175364.06
2010	4	5	7	26	0	0	4.00	3.17	-3.16	-585.25	55.42	-16.42	3.46	194501.32
2010	4	5	7	27	0	0	4.00	3.16	-3.50	-589.00	56.92	-10.49	3.42	206322.83
